centro_codigo;centro_nombre;centro_tipo_codigo;centro_tipo_desc_abreviada;centro_tipo_descripcion;centro_titularidad;centro_titular;dat_codigo;dat_nombre;direccion_via_tipo;direccion_via_nombre;direccion_numero;direccion_codigo_postal;municipio_codigo;municipio_nombre;distrito_codigo;distrito_nombre;contacto_telefono1;contacto_telefono2;contacto_telefono3;contacto_telefono4;contacto_fax;contacto_web;contacto_email1;LATITUD;LONGITUD
28071607;EDUCANDO II;8;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;EDUCANDO HOY, S.L.;5;Madrid-Capital;CALLE;del Doctor Esquerdo;183;28007;79;Madrid;3;Retiro;;915525356;;;;;direccion@escuelaeducando.com;40,40473802;-3,67121244
28071619;ENEBRAL II;8;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;NUEVO PICCOLO, S.A.;4;Madrid-Oeste;CALLE;de Navacerrada;13;28430;10;Alpedrete;;;918579302;;;;;www.montessorischool.es;fresnos@montessorischool.es;40,66299334;-4,02981063
28071620;GUARDERIA MONIGOTES;8;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;MONICA GONZALEZ VICIEN;3;Madrid-Este;CALLE;de la Virgen del Mar;19;28821;49;Coslada;;;667470088;916742090;;;;;;40,42861192;-3,56507705
28071632;SAN LUIS;8;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;MARIA TERESA GARCIA MAJAN;3;Madrid-Este;CALLE;Flores;4;28807;5;Alcalá de Henares;;;;912802223;;;;;;40,48718513;-3,36425929
28071644;EL DUENDE TRAVIESO II;8;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;OCIO MORAL, S.L. UNIPERSONAL;5;Madrid-Capital;PASEO;de las Acacias;30;28005;79;Madrid;2;Arganzuela;639656728;915303265;;;;;;40,40332138;-3,70930982
28071656;INTERNACIONAL ARAVACA;72;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO;COLEGIOS LAUDE, S.L.U.;5;Madrid-Capital;CALLE;de Santa Bernardita;3;28023;79;Madrid;9;Moncloa-Aravaca;913571256;;;;911212651;;m.martinez@ia.edu.es;40,45314455;-3,7720667
28071671;ILUSIONES;6;EEI-CN;ESCUELA  INFANTIL-CASA DE NIÑOS;PÚBLICO;AYUNTAMIENTO;2;Madrid-Sur;CALLE;de Antonio Machado;48;28649;128;Rozas de Puerto Real;;;918648639;669725132;;;;http://www.educa.madrid.org/cn.ilusiones.rozasdepuertoreal;cn.ilusiones.rozasdepuertoreal@educa.madrid.org;40,31035066;-4,49266376
28071681;ALEPH;21;CPR EE;CENTRO PRIVADO DE EDUCACIÓN ESPECIAL;PRIVADO CONCERTADO;AS.LIBRE EDUC.PERSONALIZADA Y HUMANA TRNOS.ESPECTRO AUTISTA;5;Madrid-Capital;CALLE;de la Cueva de Montesinos;49;28034;79;Madrid;8;Fuencarral-El Pardo;913004170;685758462;;;;http://www.aleph-tea.org/;cc.aleph.madrid@educa.madrid.org;40,50027883;-3,69252149
28071701;MIS GARABATOS;8;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;CAROLINA CORLAZZOLI MACHIN;2;Madrid-Sur;CALLE;Nazaret;5;28936;92;Móstoles;;;916476370;615394199;;;;;escuelainfantilmisgarabatos@hotmail.com;40,32952311;-3,85397635
28071711;DE OCA A OCA;8;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;MARIA DEL CARMEN NUÑEZ JIMENEZ;5;Madrid-Capital;CALLE;de las Tintas;6;28025;79;Madrid;11;Carabanchel;;615013014;;;;;;40,38915172;-3,74066657
28071735;COLORES;8;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;LUGAR CENTROS INFANTILES, S.L.;1;Madrid-Norte;CALLE;Alonso Zamora Vicente;5;28702;134;San Sebastián de los Reyes;;;916677910;;;;;http://www.escuelainfantilbilinguecolores.es;escuelainfantilcolores@yahoo.es;40,56089987;-3,61441736
28071759;EL OSITO DE PAPEL;8;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;EL OSITO DE PAPEL, S.L.;5;Madrid-Capital;CALLE;de Ardales;7;28023;79;Madrid;9;Moncloa-Aravaca;;913571279;;;;;a4sotomayor@gmail.com;40,4603107;-3,78351867
28071760;ESNE (BRITANICO);94;CEXTRAN ESP;CENTRO DOCENTE EXTRANJERO EN ESPAÑA;PRIVADO;ESNE ESTUDIOS SUPERIORES INTERNACIONALES, S.L.;5;Madrid-Capital;AVDA;de Alfonso XIII;99;28016;79;Madrid;5;Chamartín;;;;;;;;40,45737299;-3,66737217
28071772;MICHU;8;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;MILIOS GESTION, S.L.;3;Madrid-Este;CALLE;Gonzalo Torrente Ballester;1;28521;123;Rivas-Vaciamadrid;;;914995067;;;;;;;40,34421178;-3,52351505
28071784;EL OSITO;8;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;MARIA LUISA MORALES DIAZ;5;Madrid-Capital;CALLE;de López de Hoyos;212;28002;79;Madrid;5;Chamartín;914134642;914159758;912194455;;;http://www.escuelainfantilelosito.com;info@escuelainfantilelosito.com;40,44958177;-3,66553798
28071796;NEMOMARLIN LAS ROZAS;8;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;NEMOMARLIN FRANCHISE, S.L.;4;Madrid-Oeste;CALLE;Adolfo Pérez Esquivel;3;28232;127;Rozas de Madrid, Las;;;916404176;622625263;;;;;lasrozas@escuelanemomarlin.com;40,52631072;-3,89153313
28071802;AGUSTIN DE ARGÜELLES;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;2;Madrid-Sur;CALLE;de las Hayas;s/n;28922;7;Alcorcón;;;912647224;;;;912645980;http://www.educa.madrid.org/cp.agustindearguelles.alcorcon;cp.agustindearguelles.alcorcon@educa.madrid.org;40,33444028;-3,83696813
28071814;MIGUEL DELIBES;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;1;Madrid-Norte;CALLE;Alonso Zamora Vicente C/V Rosa Chacel;1;28702;134;San Sebastián de los Reyes;;;916677086;;;;916677460;http://www.educa.madrid.org/cp.migueldelibes.sansebastian;cp.migueldelibes.sansebastian@educa.madrid.org;40,56312423;-3,61117741
28071826;CARMEN LAFORET;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;5;Madrid-Capital;CALLE;de Omega;60;28032;79;Madrid;19;Vicálvaro;917760141;606315130;;;917604734;http://www.educa.madrid.org/cp.carmenlaforet.madrid;cp.carmenlaforet.madrid@educa.madrid.org;40,39988227;-3,60075457
28071838;MATISSE;137;CAU EL MUS;CENTRO AUTORIZADO ELEMENTAL DE MÚSICA;PRIVADO;MATISSE, ESCUELA DE ARTES, S.L. UNIPERSONAL;4;Madrid-Oeste;CALLE;San Francisco;18;28200;131;San Lorenzo de El Escorial;;;;918901787;;;;;matisseescuelademusica@gmail.com;40,59240354;-4,14540153
28071841;LA CHULAPONA;3;EEI;ESCUELA INFANTIL;PÚBLICO;AYUNTAMIENTO;5;Madrid-Capital;CALLE;de Bahía de Palma;13;28042;79;Madrid;21;Barajas;913122028;695732524;;;913121392;http://www.educa.madrid.org/eei.lachulapona.madrid;eei.lachulapona.madrid@educa.madrid.org;40,46406179;-3,59220825
28071851;EL BATEO;3;EEI;ESCUELA INFANTIL;PÚBLICO;AYUNTAMIENTO;5;Madrid-Capital;CALLE;de Pinos de Osuna;3;28042;79;Madrid;21;Barajas;917414436;686993200;;;;http://www.educa.madrid.org/eei.elbateo.madrid;eei.elbateo.madrid@educa.madrid.org;40,45100838;-3,59208186
28071863;LA REVOLTOSA;3;EEI;ESCUELA INFANTIL;PÚBLICO;AYUNTAMIENTO;5;Madrid-Capital;CALLE;de José Antonio Rebolledo y Palma;18;28031;79;Madrid;18;Villa de Vallecas;914944330;618161539;;;914944330;http://www.educa.madrid.org/eei.larevoltosa.madrid;eei.larevoltosa.madrid@educa.madrid.org;40,36602311;-3,5890526
28071875;LOS SOBRINOS DEL CAPITAN GRANT;3;EEI;ESCUELA INFANTIL;PÚBLICO;AYUNTAMIENTO;5;Madrid-Capital;AVDA;de La Gavia;22;28031;79;Madrid;18;Villa de Vallecas;913852400;618569271;;;913852400;http://www.educa.madrid.org/eei.lossobrinosdelcapitangrant.madrid;eei.lossobrinosdelcapitangrant.madrid@educa.madrid.org;40,37357282;-3,61160534
28071887;EL CASERIO;3;EEI;ESCUELA INFANTIL;PÚBLICO;AYUNTAMIENTO;5;Madrid-Capital;CALLE;de María Teresa Robledo;3;28018;79;Madrid;13;Puente de Vallecas;913808654;647353242;;;91 380 86 54;http://www.educa.madrid.org/eei.elcaserio.madrid;eei.elcaserio.madrid@educa.madrid.org;40,38739207;-3,65770315
28071899;LUISA FERNANDA;3;EEI;ESCUELA INFANTIL;PÚBLICO;AYUNTAMIENTO;5;Madrid-Capital;CALLE;del Cocherón de la Villa;29;28031;79;Madrid;13;Puente de Vallecas;913329620;;;;913329620;http://www.educa.madrid.org/eei.luisafernanda.madrid;eei.luisafernanda.madrid@educa.madrid.org;40,38137773;-3,63609755
28071905;LOS GAVILANES;3;EEI;ESCUELA INFANTIL;PÚBLICO;AYUNTAMIENTO;5;Madrid-Capital;CALLE;de Tiziano;7;28020;79;Madrid;6;Tetuán;915799142;616939999;;;915710638;http://www.educa.madrid.org/eei.losgavilanes.madrid;eei.losgavilanes.madrid@educa.madrid.org;40,45119209;-3,7024659
28071917;LA VERBENA DE LA PALOMA;3;EEI;ESCUELA INFANTIL;PÚBLICO;AYUNTAMIENTO;5;Madrid-Capital;CALLE;del Fuerte de Navidad;17;28044;79;Madrid;10;Latina;662146398;;;;;http://www.educa.madrid.org/eei.laverbenadelapaloma.madrid;eei.laverbenadelapaloma.madrid@educa.madrid.org;40,38046499;-3,76586439
28071929;LA DEL SOTO DEL PARRAL;3;EEI;ESCUELA INFANTIL;PÚBLICO;AYUNTAMIENTO;5;Madrid-Capital;CALLE;de las Trompas;12;28054;79;Madrid;10;Latina;915084790;;;;915084790;http://www.educa.madrid.org/eei.ladelsotodelparral.madrid;eei.ladelsotodelparral.madrid@educa.madrid.org;40,37186388;-3,7681935
28071930;LA PATRIA CHICA;3;EEI;ESCUELA INFANTIL;PÚBLICO;AYUNTAMIENTO;5;Madrid-Capital;CALLE;del Patrimonio de la Humanidad;31;28054;79;Madrid;11;Carabanchel;915116786;;;;915082982;http://www.educa.madrid.org/eei.lapatriachica.madrid;eei.lapatriachica.madrid@educa.madrid.org;40,36168217;-3,76296655
28071942;FERNANDO EL CATOLICO;3;EEI;ESCUELA INFANTIL;PÚBLICO;AYUNTAMIENTO;5;Madrid-Capital;CALLE;de Fernando el Católico;16 B;28015;79;Madrid;7;Chamberí;914456792;670626332;;;;http://www.educa.madrid.org/eei.fernandoelcatolico.madrid;eei.fernandoelcatolico.madrid@educa.madrid.org;40,43412987;-3,70970421
28071954;LA CORTE DEL FARAON;3;EEI;ESCUELA INFANTIL;PÚBLICO;AYUNTAMIENTO;5;Madrid-Capital;CALLE;de Chantada;41A;28035;79;Madrid;8;Fuencarral-El Pardo;910596706;635337550;;;;http://www.educa.madrid.org/eei.lacortedelfaraon.madrid;eei.lacortedelfaraon.madrid@educa.madrid.org;40,47299629;-3,71528024
28071966;LA ROSA DEL AZAFRAN;3;EEI;ESCUELA INFANTIL;PÚBLICO;AYUNTAMIENTO;5;Madrid-Capital;CALLE;de la Cueva de Montesinos;2;28034;79;Madrid;8;Fuencarral-El Pardo;917344966;619671574;;;;http://www.educa.madrid.org/eei.larosadelazafran.madrid;eei.larosadelazafran.madrid@educa.madrid.org;40,50059233;-3,68829973
28071978;GIGANTES Y CABEZUDOS;3;EEI;ESCUELA INFANTIL;PÚBLICO;AYUNTAMIENTO;5;Madrid-Capital;CALLE;de Rafael Bergamín;28;28043;79;Madrid;15;Ciudad Lineal;678207806;;;;;http://www.educa.madrid.org/eei.gigantesycabezudos.madrid;eei.gigantesycabezudos.madrid@educa.madrid.org;40,45056872;-3,65995789
28071981;MOLINOS DE VIENTO;3;EEI;ESCUELA INFANTIL;PÚBLICO;AYUNTAMIENTO;5;Madrid-Capital;CMNO;de la Fuente de Arriba;2;28032;79;Madrid;19;Vicálvaro;917753905;618395779;;;917753905;http://www.educa.madrid.org/eei.molinosdeviento.madrid;eei.molinosdeviento.madrid@educa.madrid.org;40,40322302;-3,60966989
28071991;MARIA ISABEL ZULUETA;21;CPR EE;CENTRO PRIVADO DE EDUCACIÓN ESPECIAL;PRIVADO CONCERTADO;FUNDACION SINDROME DE DOWN DE MADRID;3;Madrid-Este;CALLE;Manuel Azaña;14;28521;123;Rivas-Vaciamadrid;;;;914998386;;;914998372;http://www.educa.madrid.org/cc.isabelzulueta.rivas;cc.isabelzulueta.rivas@educa.madrid.org;40,33472999;-3,51438853
28072004;ANA DE AUSTRIA;3;EEI;ESCUELA INFANTIL;PÚBLICO;AYUNTAMIENTO;5;Madrid-Capital;CALLE;de Ana de Austria;32;28050;79;Madrid;16;Hortaleza;917500832;682149845;;;;http://www.educa.madrid.org/eei.anadeaustria.madrid;eei.anadeaustria.madrid@educa.madrid.org;40,49534804;-3,65595938
28072016;LA GRAN VIA;3;EEI;ESCUELA INFANTIL;PÚBLICO;AYUNTAMIENTO;5;Madrid-Capital;CALLE;de Silvano;99;28043;79;Madrid;16;Hortaleza;913880412;682148433;;;;http://www.educa.madrid.org/eei.lagranvia.madrid;eei.lagranvia.madrid@educa.madrid.org;40,46292146;-3,63395275
28072028;DOÑA FRANCISQUITA;3;EEI;ESCUELA INFANTIL;PÚBLICO;AYUNTAMIENTO;5;Madrid-Capital;CALLE;de Cambados;1;28050;79;Madrid;16;Hortaleza;917642004;654310382;;;917642004;http://www.educa.madrid.org/eei.donafrancisquita.madrid;eei.donafrancisquita.madrid@educa.madrid.org;40,47866036;-3,63062042
28072031;LA ALEGRIA DE LA HUERTA;3;EEI;ESCUELA INFANTIL;PÚBLICO;AYUNTAMIENTO;5;Madrid-Capital;CALLE;de Helsinki;2;28022;79;Madrid;20;San Blas-Canillejas;608301002;913241772;;;;http://www.educa.madrid.org/eei.laalegriadelahuerta.madrid;eei.laalegriadelahuerta.madrid@educa.madrid.org;40,42496237;-3,60271055
28072041;LA DEL MANOJO DE ROSAS;3;EEI;ESCUELA INFANTIL;PÚBLICO;AYUNTAMIENTO;5;Madrid-Capital;CALLE;de Ravena;12;28032;79;Madrid;20;San Blas-Canillejas;687417235;;;;;http://www.educa.madrid.org/eei.ladelmanojoderosas.madrid;eei.ladelmanojoderosas.madrid@educa.madrid.org;40,4178945;-3,61727538
28072053;LAS LEANDRAS;3;EEI;ESCUELA INFANTIL;PÚBLICO;AYUNTAMIENTO;5;Madrid-Capital;CTRA;Acceso a Estación de O'Donnell c/v a Deyanira;s/n;28022;79;Madrid;20;San Blas-Canillejas;917421217;645940708;;;;http://www.educa.madrid.org/eei.lasleandras.madrid;eei.lasleandras.madrid@educa.madrid.org;40,44303356;-3,59067943
28072065;EL BARBERILLO DE LAVAPIES;3;EEI;ESCUELA INFANTIL;PÚBLICO;AYUNTAMIENTO;5;Madrid-Capital;CALLE;del Granito, 32  c/v Plomo, 16;;28045;79;Madrid;2;Arganzuela;915397437;;;;915397437;http://www.educa.madrid.org/eei.elbarberillodelavapies.madrid;eei.elbarberillodelavapies.madrid@educa.madrid.org;40,39368068;-3,6901203
28072077;LA MIMOSA;3;EEI;ESCUELA INFANTIL;PÚBLICO;COMUNIDAD DE MADRID;2;Madrid-Sur;CALLE;de la Tía Javiera;4;28942;58;Fuenlabrada;;;916002470;678207308;;;917693095;http://www.educa.madrid.org/eei.lamimosa.fuenlabrada;eei.lamimosa.fuenlabrada@educa.madrid.org;40,30442365;-3,84168102
28072107;LA SENDA;42;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;2;Madrid-Sur;SENDA;de Mafalda;2;28905;65;Getafe;;;916810212;;;;916823884;http://www.educa.madrid.org/ies.lasenda.getafe;ies.lasenda.getafe@educa.madrid.org;40,29436811;-3,74741951
28072132;COLEGIO CEU SAN PABLO EN SANCHINARRO;72;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;FUNDACION UNIVERSITARIA SAN PABLO CEU;5;Madrid-Capital;AVDA;del Ingeniero Emilio Herrera;45;28050;79;Madrid;16;Hortaleza;913923440;913923441;;;;http://www.educa.madrid.org/cc.ceusanchinarro.madrid;cc.ceusanchinarro.madrid@educa.madrid.org;40,49427876;-3,65068593
28072144;COLEGIO ESTUDIANTES LAS TABLAS;72;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;COLEGIO ESTUDIANTES LAS TABLAS, S.L.;5;Madrid-Capital;CALLE;de Fromista;1;28050;79;Madrid;8;Fuencarral-El Pardo;918250075;;;;916353597;http://www.colegioestudiantes.es/;cc.estudianteslastablas.madrid@educa.madrid.org;40,50889085;-3,6789421
28072156;COLEGIO ARENALES ARROYOMOLINOS;72;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;FUNDACION ARENALES;2;Madrid-Sur;CALLE;de la Guardia c/v C/ Coruña;s/n;28939;15;Arroyomolinos;;;916688289;;;;;http://www.colegioarenales.es/arroyomolinos;cc.arenales.arroyomolinos@educa.madrid.org;40,28383447;-3,90879662
28072168;COLEGIO AQUILA;72;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;AQUILA, SOCIEDAD COOPERATIVA MADRILEÑA;2;Madrid-Sur;CALLE;Planeta Júpiter;2;28983;106;Parla;;;914240913;646240095;;;914241464;http://www.colegioaquila.es;cc.aquila.parla@educa.madrid.org;40,21922967;-3,76003819
28072193;KINDER SCHOOL;8;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;NEMO & MARLIN INVERSIONES, S.L.;2;Madrid-Sur;CALLE;del Labrador;s/n;28600;96;Navalcarnero;;;;918187187;;;;http://www.kinderschool.es;;40,29993917;-3,97775234
28072201;CARACOLA;8;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;TIERRA MELIDE PEDAGOGICA, S.L. UNIPERSONAL;5;Madrid-Capital;PASEO;de la Tierra de Melide;28;28050;79;Madrid;8;Fuencarral-El Pardo;;914273536;;;;http://www.escuelainfantilcaracola.com;info@escuelainfantilcaracola.com;40,50683089;-3,66289322
28072211;CIUDAD EDUCATIVA MUNICIPAL HIPATIA-FUHEM;72;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;FUNDACION HOGAR DEL EMPLEADO;3;Madrid-Este;AVDA;Ocho de Marzo;1;28523;123;Rivas-Vaciamadrid;;;917139700;917139702;;;917139701;http://www.educa.madrid.org/www.hipatia-fuhem.es;cc.hipatiafuhem.rivas@educa.madrid.org;40,37850556;-3,53622045
28072223;PEDRO DUQUE;42;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;2;Madrid-Sur;CALLE;Beatriz Galindo;01-mar;28914;74;Leganés;;;916889133;;;;916800999;http://www.educa.madrid.org/ies.pedroduque.leganes;ies.pedroduque.leganes@educa.madrid.org;40,3267891;-3,75345077
28072260;EDUCA PEKES;8;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;GESIJOVAL, S.L.;2;Madrid-Sur;CALLE;Fuentecilla;14;28341;161;Valdemoro;;;617427953;;;;;https://www.escuelainfantilcrecer.com;;40,18699586;-3,68316957
28072272;ANTAVILLA SCHOOL;72;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;ANTAVILLA SCHOOL, S.L.;4;Madrid-Oeste;CALLE;Real;35;28229;177;Villanueva del Pardillo;;;918150022;;;;918100141;http://www.antavillaschool.com;cc.antavillaschool.villanuevadelpardillo@educa.madrid.org;40,48740175;-3,96118791
28072284;LAS GOLONDRINAS;3;EEI;ESCUELA INFANTIL;PÚBLICO;AYUNTAMIENTO;2;Madrid-Sur;CALLE;Cuesta de Cazadores;s/n;28971;66;Griñón;;;918103254;685813847;;;;http://www.educa.madrid.org/eei.lasgolondrinas.grinon;eei.lasgolondrinas.grinon@educa.madrid.org;40,21155372;-3,84452641
28072296;LAS NAVES SALESIANOS ALCALA;58;CPR FPE;CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA;PRIVADO CONCERTADO;ASOC. LAS NAVES-CENTRO DE FORM. Y ATENCIÓN SOCIOEDUCATIVA;3;Madrid-Este;CALLE;Río Tajuña;2;28803;5;Alcalá de Henares;;;918816939;;;;918823615;http://www.salesianosalcala.com;cc.lasnavessalesianos.alcala@educa.madrid.org;40,46936966;-3,36286543
28072302;VICTORIA KAMHI;3;EEI;ESCUELA INFANTIL;PÚBLICO;AYUNTAMIENTO;2;Madrid-Sur;AVDA;Memorial de la Paz de Hirosima;s/n;28300;13;Aranjuez;;;918928876;658617147;;;;http://www.educa.madrid.org/eei.victoriakamhi.aranjuez;eei.victoriakamhi.aranjuez@educa.madrid.org;40,06616354;-3,5978832
28072326;SANTIAGO APOSTOL;3;EEI;ESCUELA INFANTIL;PÚBLICO;AYUNTAMIENTO;3;Madrid-Este;CALLE;Santiago Apóstol;1;28860;104;Paracuellos de Jarama;;;912687765;628170644;;;916673958;http://www.educa.madrid.org/eei.santiagoapostol.paracuellos;eei.santiagoapostol.paracuellos@educa.madrid.org;40,50049549;-3,50868955
28072338;DON PIMPON;3;EEI;ESCUELA INFANTIL;PÚBLICO;AYUNTAMIENTO;4;Madrid-Oeste;CALLE;de Murillo;1;28420;61;Galapagar;;;918585012;;;;;http://www.educa.madrid.org/eei.donpimpon.galapagar;eei.donpimpon.galapagar@educa.madrid.org;40,59588486;-3,98475728
28072341;FUENTELUCHA;3;EEI;ESCUELA INFANTIL;PÚBLICO;AYUNTAMIENTO;1;Madrid-Norte;AVDA;de la Ilusión;20;28100;6;Alcobendas;;;911722892;;;;;http://www.educa.madrid.org/eei.fuentelucha.alcobendas;eei.fuentelucha.alcobendas@educa.madrid.org;40,55444866;-3,66187443
28072363;LAS CIGÜEÑAS;3;EEI;ESCUELA INFANTIL;PÚBLICO;COMUNIDAD DE MADRID;2;Madrid-Sur;CALLE;de Lima;39;28945;58;Fuenlabrada;;;911138536;651071922;;;;http://www.educa.madrid.org/eei.lasciguenas.fuenlabrada;eei.lasciguenas.fuenlabrada@educa.madrid.org;40,29120587;-3,78946838
28072375;ERASE UNA VEZ;6;EEI-CN;ESCUELA  INFANTIL-CASA DE NIÑOS;PÚBLICO;AYUNTAMIENTO;2;Madrid-Sur;CALLE;Madrid;55;28950;89;Moraleja de Enmedio;;;916094603;;;;;http://www.educa.madrid.org/cn.eraseunavez.moraleja;cn.eraseunavez.moraleja@educa.madrid.org;40,26662691;-3,8531848
28072387;EL COLUMPIO;3;EEI;ESCUELA INFANTIL;PÚBLICO;AYUNTAMIENTO;2;Madrid-Sur;PASEO;de Arroyomolinos;64;28938;92;Móstoles;;;916472056;;;;;http://www.educa.madrid.org/eei.elcolumpio.mostoles;eei.elcolumpio.mostoles@educa.madrid.org;40,30962848;-3,8771798
28072399;LA LIEBRE Y LA TORTUGA;6;EEI-CN;ESCUELA  INFANTIL-CASA DE NIÑOS;PÚBLICO;AYUNTAMIENTO;2;Madrid-Sur;CALLE;Emma González Tablada;2;28630;171;Villa del Prado;;;918620209;;;;918620209;http://www.educa.madrid.org/cn.liebreytortuga.villadelprado;cn.liebreytortuga.villadelprado@educa.madrid.org;40,27387649;-4,30306293
28072405;JUAN FARIAS;3;EEI;ESCUELA INFANTIL;PÚBLICO;AYUNTAMIENTO;2;Madrid-Sur;CALLE;Toledo;18;28670;181;Villaviciosa de Odón;;;916161281;630533753;;;916161281;http://www.educa.madrid.org/eei.juanfarias.villaviciosa;eei.juanfarias.villaviciosa@educa.madrid.org;40,35701266;-3,88594291
28072417;NANA DE LA CEBOLLA;3;EEI;ESCUELA INFANTIL;PÚBLICO;COMUNIDAD DE MADRID;3;Madrid-Este;CALLE;Fernando Trueba;6;28521;123;Rivas-Vaciamadrid;;;914997397;;;;914997397;http://www.educa.madrid.org/eei.nanadelacebolla.rivas;eei.nanadelacebolla.rivas@educa.madrid.org;40,35104517;-3,51450069
28072429;CALIMERO;3;EEI;ESCUELA INFANTIL;PÚBLICO;AYUNTAMIENTO;4;Madrid-Oeste;CALLE;Amapolas;s/n;28400;47;Collado Villalba;;;674334740;911034155;;;;http://www.educa.madrid.org/eei.calimero.colladovillalba;eei.calimero.colladovillalba@educa.madrid.org;40,63839163;-4,00932875
28072442;ASTROS;8;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;ASTROS PEDAGOGIA Y DESARROLLO, S.L.;2;Madrid-Sur;CALLE;Manantial;10;28942;58;Fuenlabrada;;;911252333;640647392;;;;;info@escuelainfantilastros.es;40,29082697;-3,81424106
28072466;MAESTRO PADILLA;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;5;Madrid-Capital;AVDA;de la Peseta c/v Vía Lusitana;s/n;28054;79;Madrid;11;Carabanchel;911731852;699502387;;;911724720;http://www.educa.madrid.org/cp.maestropadilla.madrid;cp.maestropadilla.madrid@educa.madrid.org;40,36270619;-3,74686645
28072478;ANTONIO FONTAN;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;5;Madrid-Capital;AVDA;Santuario de Valverde c/v Monasterio Arlanza;s/n;28049;79;Madrid;8;Fuencarral-El Pardo;911722243;;;;911720001;http://www.educa.madrid.org/cp.antoniofontan.madrid;cp.antoniofontan.madrid@educa.madrid.org;40,51182052;-3,69380877
28072491;ESCUELA DE ENTRENADORES ESTUDIANTES;220;CAU ENS. DEP. GM/SUP;CENTRO AUTORIZADO DE ENSEÑANZAS DEPORTIVAS GRADO MEDIO Y SUPERIOR;PRIVADO;COLEGIO ESTUDIANTES LAS TABLAS, S.L.;5;Madrid-Capital;CALLE;de Fromista;1;28050;79;Madrid;8;Fuencarral-El Pardo;915624022;;;;;;escueladeentrenadores@clubestudiantes.com;40,50877075;-3,67944842
28072508;ESCUELA SUPERIOR DE DISEÑO;106;ESC SUP DISEÑO;ESCUELA SUPERIOR DE DISEÑO;PÚBLICO;COMUNIDAD DE MADRID;5;Madrid-Capital;CALLE;del Camino de los Vinateros;106;28030;79;Madrid;14;Moratalaz;914390000;;;;914379639;http://www.educa.madrid.org/esd.madrid;esd.madrid@educa.madrid.org;40,40900149;-3,64873247
28072511;INTERNACIONAL VALDEMARIN;8;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;BEA Y LORENA, S.L.;5;Madrid-Capital;CALLE;de Torreadrada;1;28023;79;Madrid;9;Moncloa-Aravaca;674501365;639834768;;;;;ana.casquero@gmail.com;40,47120052;-3,77311101
